task,class,fpr,tpr
Sound pattern,Crackles,0.04381688799237967,0.6744312026002167
Sound pattern,Crackles,0.04420911077492015,0.6765980498374865
Sound pattern,Crackles,0.04471339720961506,0.6776814734561214
Sound pattern,Crackles,0.04521768364430997,0.6793066088840737
Sound pattern,Crackles,0.04605816103546814,0.6814734561213435
Sound pattern,Crackles,0.04617022468762257,0.6836403033586133
Sound pattern,Crackles,0.04645038381800863,0.6847237269772481
Sound pattern,Crackles,0.046954670252703536,0.685807150595883
Sound pattern,Crackles,0.04712276573093517,0.6885157096424702
Sound pattern,Crackles,0.048019274948170564,0.6895991332611051
Sound pattern,Crackles,0.0481873704264022,0.69068255687974
Sound pattern,Crackles,0.04852356138286547,0.6939328277356447
Sound pattern,Crackles,0.0486916568610971,0.695557963163597
Sound pattern,Crackles,0.04925197512186922,0.6971830985915493
Sound pattern,Crackles,0.04975626155656413,0.7004333694474539
Sound pattern,Crackles,0.04998038886087298,0.7015167930660888
Sound pattern,Crackles,0.05098896173026279,0.7026002166847237
Sound pattern,Crackles,0.05154927999103491,0.7047670639219935
Sound pattern,Crackles,0.05177340729534376,0.7063921993499458
Sound pattern,Crackles,0.05210959825180703,0.7085590465872156
Sound pattern,Crackles,0.052389757382193085,0.7096424702058505
Sound pattern,Crackles,0.05261388468650193,0.7118093174431203
Sound pattern,Crackles,0.05345436207766011,0.7134344528710725
Sound pattern,Crackles,0.05440690312097271,0.7145178764897074
Sound pattern,Crackles,0.05463103042528156,0.7161430119176598
Sound pattern,Crackles,0.055023253207822045,0.7183098591549296
Sound pattern,Crackles,0.05664817616406119,0.7193932827735645
Sound pattern,Crackles,0.056872303468370036,0.7210184182015168
Sound pattern,Crackles,0.057152462598756094,0.7221018418201517
Sound pattern,Crackles,0.057488653555219364,0.723726977248104
Sound pattern,Crackles,0.05771278085952821,0.7253521126760564
Sound pattern,Crackles,0.059001512859304085,0.7275189599133262
Sound pattern,Crackles,0.060178181206925536,0.728602383531961
Sound pattern,Crackles,0.060458340337311595,0.7313109425785482
Sound pattern,Crackles,0.06107469042416092,0.733477789815818
Sound pattern,Crackles,0.061186754076315346,0.7345612134344529
Sound pattern,Crackles,0.06241945425001401,0.7361863488624052
Sound pattern,Crackles,0.0628116770325545,0.738353196099675
Sound pattern,Crackles,0.06376421807586709,0.7399783315276273
Sound pattern,Crackles,0.06449263181487085,0.742145178764897
Sound pattern,Crackles,0.06505295007564296,0.7437703141928494
Sound pattern,Crackles,0.06550120468426066,0.7448537378114843
Sound pattern,Crackles,0.06645374572757326,0.7464788732394366
Sound pattern,Crackles,0.06684596851011375,0.7475622968580715
Sound pattern,Crackles,0.06768644590127192,0.7502708559046587
Sound pattern,Crackles,0.06863898694458452,0.7518959913326111
Sound pattern,Crackles,0.06875105059673894,0.752979414951246
Sound pattern,Crackles,0.06908724155320221,0.7556879739978332
Sound pattern,Crackles,0.06959152798789713,0.757854821235103
Sound pattern,Crackles,0.06981565529220597,0.7600216684723727
Sound pattern,Crackles,0.07048803720513251,0.7632719393282773
Sound pattern,Crackles,0.07110438729198185,0.7648970747562297
Sound pattern,Crackles,0.07272931024822099,0.7659804983748646
Sound pattern,Crackles,0.07306550120468426,0.7676056338028169
Sound pattern,Crackles,0.07435423320446014,0.7686890574214518
Sound pattern,Crackles,0.0750826469434639,0.7703141928494042
Sound pattern,Crackles,0.07525074242169552,0.771397616468039
Sound pattern,Crackles,0.07592312433462206,0.7730227518959913
Sound pattern,Crackles,0.07782820642124727,0.7741061755146262
Sound pattern,Crackles,0.07872471563848266,0.776273022751896
Sound pattern,Crackles,0.07945312937748641,0.7778981581798483
Sound pattern,Crackles,0.07962122485571804,0.7789815817984832
Sound pattern,Crackles,0.08057376589903065,0.7800650054171181
Sound pattern,Crackles,0.08096598868157114,0.7816901408450704
Sound pattern,Crackles,0.08152630694234325,0.7833152762730228
Sound pattern,Crackles,0.08275900711604191,0.7843986998916577
Sound pattern,Crackles,0.08337535720289124,0.7854821235102926
Sound pattern,Crackles,0.08466408920266712,0.7871072589382448
Sound pattern,Crackles,0.08528043928951645,0.7881906825568797
Sound pattern,Crackles,0.08701742589791002,0.7903575297941495
Sound pattern,Crackles,0.08774583963691376,0.7919826652221018
Sound pattern,Crackles,0.0893147307670757,0.7936078006500542
Sound pattern,Crackles,0.09021123998431109,0.7946912242686891
Sound pattern,Crackles,0.09110774920154648,0.7979414951245937
Sound pattern,Crackles,0.09211632207093629,0.7990249187432286
Sound pattern,Crackles,0.09323695859248053,0.8001083423618635
Sound pattern,Crackles,0.09385330867932985,0.8022751895991332
Sound pattern,Crackles,0.09430156328794756,0.8033586132177681
Sound pattern,Crackles,0.09469378607048803,0.8049837486457205
Sound pattern,Crackles,0.09665489998319045,0.8060671722643553
Sound pattern,Crackles,0.0968790272874993,0.8076923076923077
Sound pattern,Crackles,0.09771950467865748,0.8087757313109426
Sound pattern,Crackles,0.09895220485235613,0.8109425785482124
Sound pattern,Crackles,0.09928839580881942,0.8136511375947996
Sound pattern,Crackles,0.09996077772174596,0.8147345612134345
Sound pattern,Crackles,0.10046506415644085,0.8169014084507042
Sound pattern,Crackles,0.10152966885190788,0.8185265438786565
Sound pattern,Crackles,0.10253824172129769,0.8196099674972914
Sound pattern,Crackles,0.10360284641676472,0.8206933911159263
Sound pattern,Crackles,0.10573205580769877,0.8223185265438786
Sound pattern,Crackles,0.10634840589454811,0.8234019501625135
Sound pattern,Crackles,0.10702078780747465,0.8244853737811484
Sound pattern,Crackles,0.10903793354625427,0.8261105092091008
Sound pattern,Crackles,0.1096542836331036,0.8282773564463706
Sound pattern,Crackles,0.11133523841541997,0.8293607800650055
Sound pattern,Crackles,0.11335238415419958,0.8304442036836404
Sound pattern,Crackles,0.1139127024149717,0.8320693391115926
Sound pattern,Crackles,0.11413682971928055,0.8331527627302275
Sound pattern,Crackles,0.1148092116322071,0.8342361863488624
Sound pattern,Crackles,0.11609794363198296,0.8364030335861322
Sound pattern,Crackles,0.11710651650137278,0.8374864572047671
Sound pattern,Crackles,0.11878747128368913,0.838569880823402
Sound pattern,Crackles,0.11934778954446125,0.8407367280606717
Sound pattern,Crackles,0.1200201714573878,0.8418201516793066
Sound pattern,Crackles,0.12086064884854597,0.8429035752979415
Sound pattern,Crackles,0.12242953997870791,0.8439869989165764
Sound pattern,Crackles,0.12265366728301676,0.8456121343445288
Sound pattern,Crackles,0.12388636745671541,0.8466955579631636
Sound pattern,Crackles,0.12467081302179638,0.8477789815817984
Sound pattern,Crackles,0.1266319269344988,0.8494041170097508
Sound pattern,Crackles,0.12887319997758728,0.8504875406283857
Sound pattern,Crackles,0.12976970919482267,0.8515709642470206
Sound pattern,Crackles,0.1318428867596795,0.8531960996749729
Sound pattern,Crackles,0.1322911413682972,0.8542795232936078
Sound pattern,Crackles,0.13442035075923126,0.8559046587215602
Sound pattern,Crackles,0.13514876449823499,0.8575297941495125
Sound pattern,Crackles,0.1364935283240881,0.8586132177681474
Sound pattern,Crackles,0.1374460693674007,0.8596966413867823
Sound pattern,Crackles,0.14041575614949292,0.8607800650054171
Sound pattern,Crackles,0.1413122653667283,0.8624052004333694
Sound pattern,Crackles,0.1455146523225192,0.8634886240520043
Sound pattern,Crackles,0.1470275116266039,0.8645720476706392
Sound pattern,Crackles,0.14865243458284305,0.866738894907909
Sound pattern,Crackles,0.1497170392783101,0.8678223185265439
Sound pattern,Crackles,0.15139799406062643,0.8689057421451788
Sound pattern,Crackles,0.15223847145178462,0.8705308775731311
Sound pattern,Crackles,0.15347117162548327,0.871614301191766
Sound pattern,Crackles,0.15761752675519694,0.8726977248104009
Sound pattern,Crackles,0.15901832240712724,0.8748645720476707
Sound pattern,Crackles,0.159746736146131,0.8759479956663055
Sound pattern,Crackles,0.16137165910237014,0.8775731310942578
Sound pattern,Crackles,0.16310864571076372,0.8786565547128927
Sound pattern,Crackles,0.1649576959713117,0.8802816901408451
Sound pattern,Crackles,0.1683196055359444,0.8813651137594799
Sound pattern,Crackles,0.17263405614388974,0.8824485373781148
Sound pattern,Crackles,0.17515548831736427,0.8840736728060672
Sound pattern,Crackles,0.17689247492575783,0.8851570964247021
Sound pattern,Crackles,0.17997422536000449,0.886240520043337
Sound pattern,Crackles,0.18378438953325488,0.8889490790899242
Sound pattern,Crackles,0.18686613996750154,0.890032502708559
Sound pattern,Crackles,0.19112455874936965,0.8911159263271939
Sound pattern,Crackles,0.19269344987953158,0.8927410617551462
Sound pattern,Crackles,0.19398218187930744,0.8938244853737811
Sound pattern,Crackles,0.19493472292262004,0.894907908992416
Sound pattern,Crackles,0.1961674230963187,0.8965330444203684
Sound pattern,Crackles,0.19728805961786294,0.8981581798483207
Sound pattern,Crackles,0.19947330083487422,0.8992416034669556
Sound pattern,Crackles,0.1999775872695691,0.9003250270855905
Sound pattern,Crackles,0.20064996918249567,0.9024918743228603
Sound pattern,Crackles,0.20294727405166135,0.9035752979414952
Sound pattern,Crackles,0.20883061578976858,0.90465872156013
Sound pattern,Crackles,0.21045553874600773,0.9062838569880823
Sound pattern,Crackles,0.21269681178909622,0.9073672806067172
Sound pattern,Crackles,0.22065333109206028,0.9084507042253521
Sound pattern,Crackles,0.22149380848321848,0.9100758396533044
Sound pattern,Crackles,0.22423936796100186,0.9111592632719393
Sound pattern,Crackles,0.2268168319605536,0.9122426868905742
Sound pattern,Crackles,0.23085112343811284,0.9133261105092091
Sound pattern,Crackles,0.23382081022020507,0.9149512459371615
Sound pattern,Crackles,0.242001456827478,0.9160346695557963
Sound pattern,Crackles,0.24441082534879813,0.9171180931744312
Sound pattern,Crackles,0.2463159074354233,0.9187432286023836
Sound pattern,Crackles,0.25119067630414077,0.9198266522210184
Sound pattern,Crackles,0.26021180030257185,0.9209100758396533
Sound pattern,Crackles,0.2657029192581386,0.9225352112676056
Sound pattern,Crackles,0.2665433966492968,0.9236186348862405
Sound pattern,Crackles,0.2724827702134813,0.9247020585048754
Sound pattern,Crackles,0.27612483890850004,0.9263271939328277
Sound pattern,Crackles,0.2767411889953494,0.9274106175514626
Sound pattern,Crackles,0.27808595282120246,0.9284940411700975
Sound pattern,Crackles,0.28273659438561105,0.9295774647887324
Sound pattern,Crackles,0.2870510449935563,0.9317443120260022
Sound pattern,Crackles,0.2939989914271306,0.9328277356446371
Sound pattern,Crackles,0.297528996469995,0.933911159263272
Sound pattern,Crackles,0.3026839244690985,0.9360780065005417
Sound pattern,Crackles,0.30632599316411724,0.9371614301191766
Sound pattern,Crackles,0.3085112343811285,0.9382448537378115
Sound pattern,Crackles,0.3110886983806802,0.9398699891657638
Sound pattern,Crackles,0.3156272762929344,0.9409534127843987
Sound pattern,Crackles,0.31876505855325826,0.9420368364030336
Sound pattern,Crackles,0.3199417269008797,0.9431202600216685
Sound pattern,Crackles,0.32078220429203785,0.9447453954496208
Sound pattern,Crackles,0.32963523281223733,0.9458288190682557
Sound pattern,Crackles,0.3388804841149773,0.9469122426868906
Sound pattern,Crackles,0.34347509385330866,0.948537378114843
Sound pattern,Crackles,0.35131954950411837,0.9496208017334777
Sound pattern,Crackles,0.35406510898190174,0.9507042253521126
Sound pattern,Crackles,0.3567546366336079,0.952329360780065
Sound pattern,Crackles,0.3623017874152519,0.9534127843986999
Sound pattern,Crackles,0.36835322463159076,0.9550379198266522
Sound pattern,Crackles,0.37580545749985994,0.957204767063922
Sound pattern,Crackles,0.3824172129769709,0.9582881906825569
Sound pattern,Crackles,0.383761976802824,0.9593716143011918
Sound pattern,Crackles,0.3925029416708691,0.9604550379198267
Sound pattern,Crackles,0.40085168375637364,0.962080173347779
Sound pattern,Crackles,0.407295343755253,0.9631635969664138
Sound pattern,Crackles,0.41530789488429426,0.9642470205850487
Sound pattern,Crackles,0.42068695018770663,0.9658721560130011
Sound pattern,Crackles,0.4423712668795876,0.9669555796316359
Sound pattern,Crackles,0.4717879755701238,0.9680390032502708
Sound pattern,Crackles,0.487701014176052,0.9696641386782232
Sound pattern,Crackles,0.4891578416540595,0.9707475622968581
Sound pattern,Crackles,0.49347229226200484,0.971830985915493
Sound pattern,Crackles,0.4981229338264134,0.9734561213434453
Sound pattern,Crackles,0.4995797613044209,0.9745395449620802
Sound pattern,Crackles,0.5216002689527651,0.9756229685807151
Sound pattern,Crackles,0.5270353560822547,0.97670639219935
Sound pattern,Crackles,0.5300610746904242,0.9783315276273022
Sound pattern,Crackles,0.5371771166022301,0.9794149512459371
Sound pattern,Crackles,0.5468706225135878,0.980498374864572
Sound pattern,Crackles,0.5579649240768757,0.9821235102925244
Sound pattern,Crackles,0.5649689023365272,0.9832069339111592
Sound pattern,Crackles,0.5941614837227546,0.9842903575297941
Sound pattern,Crackles,0.6081694402420574,0.9859154929577465
Sound pattern,Crackles,0.6239704151958312,0.9869989165763814
Sound pattern,Crackles,0.6301339160643246,0.9880823401950163
Sound pattern,Crackles,0.6423488541491568,0.9902491874322861
Sound pattern,Crackles,0.7274051661343643,0.991332611050921
Sound pattern,Crackles,0.7489213873480137,0.9924160346695557
Sound pattern,Crackles,0.7578864795203676,0.9934994582881906
Sound pattern,Crackles,0.7793466689079397,0.995124593716143
Sound pattern,Crackles,0.8133019555107301,0.9962080173347779
Sound pattern,Crackles,0.8809323695859248,0.9972914409534128
Sound pattern,Crackles,0.9132627332324761,0.9989165763813651
Sound pattern,Crackles,1.0,1.0
Sound pattern,Wheeze/rhonchi,0.0,0.0
Sound pattern,Wheeze/rhonchi,0.0,0.030323914541695383
Sound pattern,Wheeze/rhonchi,5.48185505975222e-05,0.055823569951757405
Sound pattern,Wheeze/rhonchi,0.0001644556517925666,0.05995864920744314
Sound pattern,Wheeze/rhonchi,0.0002192742023900888,0.1233631977946244
Sound pattern,Wheeze/rhonchi,0.000274092752987611,0.13094417643004824
Sound pattern,Wheeze/rhonchi,0.0003289113035851332,0.18952446588559613
Sound pattern,Wheeze/rhonchi,0.0003837298541826554,0.2067539627842867
Sound pattern,Wheeze/rhonchi,0.0004933669553776998,0.228118538938663
Sound pattern,Wheeze/rhonchi,0.000548185505975222,0.25155065472088217
Sound pattern,Wheeze/rhonchi,0.0006030040565727442,0.26464507236388696
Sound pattern,Wheeze/rhonchi,0.0006578226071702664,0.28187456926257753
Sound pattern,Wheeze/rhonchi,0.0007126411577677886,0.2963473466574776
Sound pattern,Wheeze/rhonchi,0.0007674597083653108,0.31013094417643006
Sound pattern,Wheeze/rhonchi,0.0009319153601578774,0.31840110268780153
Sound pattern,Wheeze/rhonchi,0.0009867339107553995,0.321157822191592
Sound pattern,Wheeze/rhonchi,0.0010415524613529219,0.3404548587181254
Sound pattern,Wheeze/rhonchi,0.001096371011950444,0.34734665747760163
Sound pattern,Wheeze/rhonchi,0.0011511895625479663,0.35148173673328736
Sound pattern,Wheeze/rhonchi,0.0012608266637430107,0.352170916609235
Sound pattern,Wheeze/rhonchi,0.0013156452143405328,0.35906271536871126
Sound pattern,Wheeze/rhonchi,0.001370463764938055,0.36250861474844936
Sound pattern,Wheeze/rhonchi,0.0014252823155355772,0.388697450034459
Sound pattern,Wheeze/rhonchi,0.0014801008661330995,0.3921433494141971
Sound pattern,Wheeze/rhonchi,0.0016993750685231881,0.39627842866988283
Sound pattern,Wheeze/rhonchi,0.0017541936191207105,0.3990351481736733
Sound pattern,Wheeze/rhonchi,0.0018090121697182326,0.4073053066850448
Sound pattern,Wheeze/rhonchi,0.0018638307203157549,0.4203997243280496
Sound pattern,Wheeze/rhonchi,0.001918649270913277,0.4238456237077877
Sound pattern,Wheeze/rhonchi,0.001973467821510799,0.4293590627153687
Sound pattern,Wheeze/rhonchi,0.0020831049227058437,0.43004824259131635
Sound pattern,Wheeze/rhonchi,0.002137923473303366,0.43349414197105446
Sound pattern,Wheeze/rhonchi,0.002192742023900888,0.44865609924190214
Sound pattern,Wheeze/rhonchi,0.0022475605744984102,0.4569262577532736
Sound pattern,Wheeze/rhonchi,0.0023023791250959325,0.46106133700895935
Sound pattern,Wheeze/rhonchi,0.002466834776888499,0.4631288766368022
Sound pattern,Wheeze/rhonchi,0.0025216533274860214,0.4672639558924879
Sound pattern,Wheeze/rhonchi,0.0025764718780835433,0.47070985527222603
Sound pattern,Wheeze/rhonchi,0.0026312904286810656,0.4755341144038594
Sound pattern,Wheeze/rhonchi,0.002686108979278588,0.47966919365954513
Sound pattern,Wheeze/rhonchi,0.002795746080473632,0.4810475534114404
Sound pattern,Wheeze/rhonchi,0.0028505646310711544,0.48587181254307377
Sound pattern,Wheeze/rhonchi,0.0029053831816686767,0.4968986905582357
Sound pattern,Wheeze/rhonchi,0.002960201732266199,0.5003445899379738
Sound pattern,Wheeze/rhonchi,0.003015020282863721,0.5010337698139214
Sound pattern,Wheeze/rhonchi,0.0032342944852538098,0.5079255685733977
Sound pattern,Wheeze/rhonchi,0.003289113035851332,0.5086147484493453
Sound pattern,Wheeze/rhonchi,0.0033987501370463763,0.5113714679531358
Sound pattern,Wheeze/rhonchi,0.0034535686876438986,0.5217091660923501
Sound pattern,Wheeze/rhonchi,0.0035632057888389432,0.5223983459682977
Sound pattern,Wheeze/rhonchi,0.0036728428900339874,0.5375603032391454
Sound pattern,Wheeze/rhonchi,0.003782479991229032,0.5403170227429359
Sound pattern,Wheeze/rhonchi,0.003837298541826554,0.5458304617505169
Sound pattern,Wheeze/rhonchi,0.0038921170924240763,0.5589248793935218
Sound pattern,Wheeze/rhonchi,0.003946935643021598,0.5609924190213645
Sound pattern,Wheeze/rhonchi,0.0040017541936191205,0.5630599586492074
Sound pattern,Wheeze/rhonchi,0.004166209845411687,0.5685733976567884
Sound pattern,Wheeze/rhonchi,0.00422102839600921,0.5699517574086836
Sound pattern,Wheeze/rhonchi,0.004275846946606732,0.5713301171605789
Sound pattern,Wheeze/rhonchi,0.004385484047801776,0.5789110957960028
Sound pattern,Wheeze/rhonchi,0.004440302598399298,0.5796002756719504
Sound pattern,Wheeze/rhonchi,0.00471439535138691,0.5844245348035837
Sound pattern,Wheeze/rhonchi,0.004769213901984431,0.5906271536871124
Sound pattern,Wheeze/rhonchi,0.004878851003179476,0.5913163335630599
Sound pattern,Wheeze/rhonchi,0.0049884881043745204,0.5947622329427981
Sound pattern,Wheeze/rhonchi,0.005043306654972043,0.6044107512060648
Sound pattern,Wheeze/rhonchi,0.0051529437561670865,0.6057891109579601
Sound pattern,Wheeze/rhonchi,0.005262580857362131,0.6071674707098552
Sound pattern,Wheeze/rhonchi,0.0053173994079596535,0.6078566505858028
Sound pattern,Wheeze/rhonchi,0.005427036509154698,0.6099241902136457
Sound pattern,Wheeze/rhonchi,0.00548185505975222,0.611302549965541
Sound pattern,Wheeze/rhonchi,0.005591492160947264,0.6119917298414886
Sound pattern,Wheeze/rhonchi,0.005701129262142309,0.6126809097174363
Sound pattern,Wheeze/rhonchi,0.0058107663633373535,0.6133700895933839
Sound pattern,Wheeze/rhonchi,0.005865584913934876,0.616815988973122
Sound pattern,Wheeze/rhonchi,0.005920403464532398,0.6181943487250172
Sound pattern,Wheeze/rhonchi,0.0059752220151299195,0.6195727084769125
Sound pattern,Wheeze/rhonchi,0.006413770419910097,0.6237077877325982
Sound pattern,Wheeze/rhonchi,0.0064685889705076195,0.6264645072363887
Sound pattern,Wheeze/rhonchi,0.006523407521105142,0.6271536871123363
Sound pattern,Wheeze/rhonchi,0.006578226071702664,0.6299104066161269
Sound pattern,Wheeze/rhonchi,0.006742681723495231,0.631288766368022
Sound pattern,Wheeze/rhonchi,0.006907137375287797,0.6326671261199173
Sound pattern,Wheeze/rhonchi,0.0069619559258853195,0.6361130254996554
Sound pattern,Wheeze/rhonchi,0.007016774476482842,0.6368022053756031
Sound pattern,Wheeze/rhonchi,0.007071593027080364,0.638869745003446
Sound pattern,Wheeze/rhonchi,0.0071264115776778865,0.642315644383184
Sound pattern,Wheeze/rhonchi,0.007181230128275409,0.6436940041350793
Sound pattern,Wheeze/rhonchi,0.0072908672294704525,0.6471399035148173
Sound pattern,Wheeze/rhonchi,0.007345685780067975,0.6505858028945555
Sound pattern,Wheeze/rhonchi,0.0074553228812630195,0.6526533425223984
Sound pattern,Wheeze/rhonchi,0.007564959982458064,0.6554100620261888
Sound pattern,Wheeze/rhonchi,0.007619778533055586,0.6560992419021364
Sound pattern,Wheeze/rhonchi,0.00772941563425063,0.656788421778084
Sound pattern,Wheeze/rhonchi,0.0077842341848481525,0.6602343211578222
Sound pattern,Wheeze/rhonchi,0.007839052735445674,0.6609235010337698
Sound pattern,Wheeze/rhonchi,0.007893871286043196,0.6671261199172984
Sound pattern,Wheeze/rhonchi,0.007948689836640719,0.6685044796691937
Sound pattern,Wheeze/rhonchi,0.008113145488433286,0.6705720192970366
Sound pattern,Wheeze/rhonchi,0.008167964039030808,0.6747070985527223
Sound pattern,Wheeze/rhonchi,0.00822278258962833,0.6753962784286699
Sound pattern,Wheeze/rhonchi,0.008277601140225853,0.6774638180565128
Sound pattern,Wheeze/rhonchi,0.008332419690823375,0.6802205375603032
Sound pattern,Wheeze/rhonchi,0.008551693893213464,0.6815988973121985
Sound pattern,Wheeze/rhonchi,0.008661330994408507,0.684355616815989
Sound pattern,Wheeze/rhonchi,0.00871614954500603,0.6850447966919366
Sound pattern,Wheeze/rhonchi,0.008880605196798596,0.6871123363197794
Sound pattern,Wheeze/rhonchi,0.008935423747396119,0.687801516195727
Sound pattern,Wheeze/rhonchi,0.008990242297993641,0.6919365954514128
Sound pattern,Wheeze/rhonchi,0.00920951650038373,0.6933149552033081
Sound pattern,Wheeze/rhonchi,0.009373972152176297,0.6960716747070985
Sound pattern,Wheeze/rhonchi,0.009538427803968862,0.6981392143349414
Sound pattern,Wheeze/rhonchi,0.009593246354566385,0.6995175740868367
Sound pattern,Wheeze/rhonchi,0.00970288345576143,0.7002067539627843
Sound pattern,Wheeze/rhonchi,0.009867339107553996,0.7008959338387319
Sound pattern,Wheeze/rhonchi,0.009922157658151519,0.7029634734665747
Sound pattern,Wheeze/rhonchi,0.009976976208749041,0.7057201929703653
Sound pattern,Wheeze/rhonchi,0.010141431860541608,0.7084769124741558
Sound pattern,Wheeze/rhonchi,0.01019625041113913,0.7126119917298415
Sound pattern,Wheeze/rhonchi,0.010415524613529218,0.7133011716057891
Sound pattern,Wheeze/rhonchi,0.010799254467711874,0.7139903514817367
Sound pattern,Wheeze/rhonchi,0.01096371011950444,0.7160578911095796
Sound pattern,Wheeze/rhonchi,0.011018528670101963,0.7215713301171606
Sound pattern,Wheeze/rhonchi,0.011128165771297006,0.7222605099931082
Sound pattern,Wheeze/rhonchi,0.011182984321894528,0.7229496898690558
Sound pattern,Wheeze/rhonchi,0.011402258524284618,0.7236388697450035
Sound pattern,Wheeze/rhonchi,0.011511895625479662,0.7243280496209511
Sound pattern,Wheeze/rhonchi,0.011566714176077185,0.7270847691247415
Sound pattern,Wheeze/rhonchi,0.01167635127727223,0.7277739490006891
Sound pattern,Wheeze/rhonchi,0.011731169827869752,0.7291523087525844
Sound pattern,Wheeze/rhonchi,0.011895625479662318,0.7319090282563749
Sound pattern,Wheeze/rhonchi,0.012005262580857361,0.7325982081323226
Sound pattern,Wheeze/rhonchi,0.012060081131454884,0.7339765678842178
Sound pattern,Wheeze/rhonchi,0.012114899682052406,0.735354927636113
Sound pattern,Wheeze/rhonchi,0.01222453678324745,0.7367332873880083
Sound pattern,Wheeze/rhonchi,0.012388992435040018,0.7374224672639559
Sound pattern,Wheeze/rhonchi,0.012498629536235062,0.7381116471399035
Sound pattern,Wheeze/rhonchi,0.012553448086832585,0.7388008270158511
Sound pattern,Wheeze/rhonchi,0.012608266637430107,0.7401791867677464
Sound pattern,Wheeze/rhonchi,0.01266308518802763,0.740868366643694
Sound pattern,Wheeze/rhonchi,0.012717903738625152,0.7415575465196417
Sound pattern,Wheeze/rhonchi,0.012991996491612761,0.7429359062715368
Sound pattern,Wheeze/rhonchi,0.013101633592807806,0.7443142660234321
Sound pattern,Wheeze/rhonchi,0.01321127069400285,0.7498277050310131
Sound pattern,Wheeze/rhonchi,0.013266089244600373,0.7512060647829083
Sound pattern,Wheeze/rhonchi,0.013320907795197895,0.7518952446588559
Sound pattern,Wheeze/rhonchi,0.013649819098783027,0.7532736044107512
Sound pattern,Wheeze/rhonchi,0.01370463764938055,0.7546519641626465
Sound pattern,Wheeze/rhonchi,0.013923911851770639,0.7567195037904894
Sound pattern,Wheeze/rhonchi,0.013978730402368161,0.7580978635423845
Sound pattern,Wheeze/rhonchi,0.014088367503563206,0.7594762232942798
Sound pattern,Wheeze/rhonchi,0.014362460256550818,0.7601654031702274
Sound pattern,Wheeze/rhonchi,0.014910645762526039,0.7615437629221227
Sound pattern,Wheeze/rhonchi,0.015020282863721084,0.7629221226740179
Sound pattern,Wheeze/rhonchi,0.015129919964916128,0.7643004824259132
Sound pattern,Wheeze/rhonchi,0.015239557066111171,0.7656788421778085
Sound pattern,Wheeze/rhonchi,0.015404012717903738,0.7670572019297036
Sound pattern,Wheeze/rhonchi,0.015513649819098783,0.7684355616815989
Sound pattern,Wheeze/rhonchi,0.015623286920293827,0.7691247415575465
Sound pattern,Wheeze/rhonchi,0.015842561122683917,0.7705031013094418
Sound pattern,Wheeze/rhonchi,0.015897379673281437,0.7711922811853894
Sound pattern,Wheeze/rhonchi,0.016007016774476482,0.771881461061337
Sound pattern,Wheeze/rhonchi,0.016335928078061616,0.7725706409372847
Sound pattern,Wheeze/rhonchi,0.01639074662865914,0.7732598208132323
Sound pattern,Wheeze/rhonchi,0.016555202280451705,0.7746381805651275
Sound pattern,Wheeze/rhonchi,0.016610020831049226,0.7760165403170227
Sound pattern,Wheeze/rhonchi,0.01666483938164675,0.7767057201929704
Sound pattern,Wheeze/rhonchi,0.017048569235829404,0.7787732598208132
Sound pattern,Wheeze/rhonchi,0.017213024887621973,0.7794624396967609
Sound pattern,Wheeze/rhonchi,0.017267843438219493,0.7801516195727085
Sound pattern,Wheeze/rhonchi,0.017322661988817014,0.7829083390764989
Sound pattern,Wheeze/rhonchi,0.017761210393597193,0.7835975189524466
Sound pattern,Wheeze/rhonchi,0.017980484595987282,0.7842866988283942
Sound pattern,Wheeze/rhonchi,0.018090121697182326,0.7870434183321847
Sound pattern,Wheeze/rhonchi,0.01825457734897489,0.7877325982081324
Sound pattern,Wheeze/rhonchi,0.018309395899572416,0.7891109579600276
Sound pattern,Wheeze/rhonchi,0.018364214450169936,0.7898001378359751
Sound pattern,Wheeze/rhonchi,0.018583488652560026,0.7925568573397657
Sound pattern,Wheeze/rhonchi,0.01896721850674268,0.7946243969676086
Sound pattern,Wheeze/rhonchi,0.019350948360925338,0.7953135768435562
Sound pattern,Wheeze/rhonchi,0.01940576691152286,0.7973811164713991
Sound pattern,Wheeze/rhonchi,0.019570222563315427,0.7994486560992419
Sound pattern,Wheeze/rhonchi,0.019625041113912948,0.8001378359751895
Sound pattern,Wheeze/rhonchi,0.02072141212586339,0.8008270158511371
Sound pattern,Wheeze/rhonchi,0.020776230676460915,0.8015161957270848
Sound pattern,Wheeze/rhonchi,0.02088586777765596,0.8042729152308753
Sound pattern,Wheeze/rhonchi,0.02115996053064357,0.8049620951068229
Sound pattern,Wheeze/rhonchi,0.021214779081241093,0.8077188146106133
Sound pattern,Wheeze/rhonchi,0.021543690384826224,0.808407994486561
Sound pattern,Wheeze/rhonchi,0.02192742023900888,0.8090971743625086
Sound pattern,Wheeze/rhonchi,0.02220151299199649,0.8104755341144039
Sound pattern,Wheeze/rhonchi,0.02291415414976428,0.8118538938662991
Sound pattern,Wheeze/rhonchi,0.023078609801556845,0.8125430737422468
Sound pattern,Wheeze/rhonchi,0.023571976756934548,0.8132322536181944
Sound pattern,Wheeze/rhonchi,0.023681613858129592,0.8146106133700896
Sound pattern,Wheeze/rhonchi,0.023955706611117202,0.8159889731219848
